Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
2330798124,2176,24760,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2330801068,29984,24805,512,1,1,512,1,1,40,0.000,0.014,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_singleread
2330831980,2368,24820,1,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,computeOffsetsKernel
2330835244,113218,24823,25,16,1,64,1,1,128,0.005,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,_5x_cudnn_ampere_scudnn_128x32_relu_interior_nn_v1
2330949358,2144,24831,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2330952366,28032,24876,512,1,1,512,1,1,40,0.000,0.014,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_singleread
2330981134,33473,24883,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2331015375,23904,24890,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2331040015,24704,24906,2,16,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2331065487,39457,24908,1,16,512,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2331105840,864,24911,,,,,,,,,,0.001,925.926,Device,,NVIDIA RTX A4500 (0),1,,7,[CUDA memset]
2331108400,397926,24912,4,25,2,128,1,1,230,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2331507510,2176,24921,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2331510582,29792,24966,512,1,1,512,1,1,40,0.000,0.014,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_singleread
2331541174,18112,24974,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2331560118,24577,24990,2,16,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2331585431,39200,24992,1,16,512,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2331625687,896,24995,,,,,,,,,,0.001,892.857,Device,,NVIDIA RTX A4500 (0),1,,7,[CUDA memset]
2331628055,398022,24996,4,25,2,128,1,1,230,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2332027005,2176,25005,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2332030013,29728,25050,512,1,1,512,1,1,40,0.000,0.014,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_singleread
2332060573,32065,25057,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2332093534,23584,25064,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2332117950,28385,25080,2048,1,1,32,16,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,reduce_kernel
2332147231,15936,25103,16,2,3,256,1,1,82,0.027,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,ampere_sgemm_64x32_sliced1x4_tn
2332163999,3968,25106,32,4,1,32,16,1,44,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,splitKreduce_kernel
2332168863,1824,25120,50,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,computeOffsetsKernel
2332171455,1376947,25123,6272,1,1,128,1,1,128,0.016,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,_5x_cudnn_ampere_scudnn_128x64_relu_medium_nn_v1
2333549266,2112,25131,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2333552210,1100656,25175,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2334653762,724170,25182,50176,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2335378732,630505,25199,50176,1,1,256,1,1,25,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,max_pool_forward_nchw
2336010005,181282,25213,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2336192151,3361,25215,1,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2336196440,497671,25218,1,1568,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2336694975,2208,25227,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2336697983,281476,25271,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2336980259,181538,25278,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2337162629,182019,25294,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2337345416,3296,25296,1,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2337349576,497287,25299,1,1568,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2337847663,2112,25308,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2337850671,279652,25352,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2338131219,272388,25358,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2338404439,181730,25365,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2338587001,181539,25381,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2338769436,3360,25383,1,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2338773564,491175,25386,1,1568,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2339265635,2176,25395,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2339268643,283268,25439,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2339552839,181282,25446,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2339734857,181539,25462,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2339917196,3424,25464,1,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2339921452,491271,25467,1,1568,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2340413587,2144,25476,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2340416595,281764,25520,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2340699191,270756,25526,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2340970811,181762,25533,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2341153341,181379,25549,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2341335456,3840,25551,1,2,128,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2341340064,259619,25554,2,392,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2341600548,2144,25563,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2341603524,141410,25607,128,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2341745830,91329,25614,6272,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2341837959,92033,25630,25,4,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2341930792,5152,25632,1,4,128,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2341936840,358629,25635,1,392,1,128,1,1,232,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2342296269,2176,25644,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2342299277,140930,25688,128,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2342441071,2336,25702,4,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,computeOffsetsKernel
2342444207,133698,25705,392,1,1,256,1,1,128,0.033,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,_5x_cudnn_ampere_scudnn_128x128_relu_interior_nn_v1
2342578801,2112,25713,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2342581809,140226,25757,128,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2342722867,136802,25763,6272,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2342860437,92130,25770,6272,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2342953431,92353,25786,25,4,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2343046680,5184,25788,1,4,128,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2343052632,358821,25791,1,392,1,128,1,1,232,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2343412285,2176,25800,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2343415261,141314,25844,128,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2343557407,90945,25851,6272,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2343649152,92162,25867,25,4,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2343742082,5280,25869,1,4,128,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2343748194,358469,25872,1,392,1,128,1,1,232,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2344107527,2176,25881,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2344110471,140546,25925,128,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2344251753,136482,25931,6272,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2344389131,92289,25938,6272,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2344482252,92321,25954,25,4,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2344575309,7584,25956,1,4,256,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2344583789,928,25959,,,,,,,,,,0.002,1689.655,Device,,NVIDIA RTX A4500 (0),1,,7,[CUDA memset]
2344585837,239684,25960,2,98,2,128,1,1,230,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2344826385,2176,25969,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2344829393,67233,26013,256,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2344897426,46624,26020,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2344944883,47072,26036,7,8,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2344992723,12000,26038,1,8,256,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2345005523,412134,26042,2,98,1,128,1,1,254,0.000,0.098,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2345418521,2144,26051,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2345421465,66433,26095,256,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2345488794,147362,26109,196,2,1,8,32,1,79,0.006,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,implicit_convolve_sgemm
2345637020,2080,26117,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2345639996,66849,26161,256,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2345707709,68673,26167,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2345777118,46721,26174,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2345824607,47329,26190,7,8,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2345872704,12224,26192,1,8,256,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2345885792,410950,26196,2,98,1,128,1,1,254,0.000,0.098,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2346297638,2144,26205,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2346300582,67072,26249,256,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2346368583,46464,26256,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2346415783,47393,26272,7,8,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2346464040,12032,26274,1,8,256,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2346476872,407622,26278,2,98,1,128,1,1,254,0.000,0.098,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2346885326,2144,26287,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2346888302,67009,26331,256,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2346956079,69025,26337,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2347025904,46240,26344,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2347072976,47393,26360,7,8,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2347121233,21440,26362,1,8,512,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2347143441,208867,26366,4,25,1,128,1,1,254,0.000,0.098,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2347353140,2112,26375,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2347356052,29601,26420,512,1,1,512,1,1,40,0.000,0.014,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_singleread
2347386517,18304,26428,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2347405717,25376,26444,2,16,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2347432341,39201,26446,1,16,512,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2347472534,928,26449,,,,,,,,,,0.001,862.069,Device,,NVIDIA RTX A4500 (0),1,,7,[CUDA memset]
2347474582,396134,26450,4,25,2,128,1,1,230,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2347871644,2176,26459,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2347874620,30592,26504,512,1,1,512,1,1,40,0.000,0.014,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_singleread
2347906044,2400,26519,1,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,computeOffsetsKernel
2347909308,113506,26522,25,16,1,64,1,1,128,0.005,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,_5x_cudnn_ampere_scudnn_128x32_relu_interior_nn_v1
2348023710,2080,26530,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2348026718,30080,26575,512,1,1,512,1,1,40,0.000,0.014,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_singleread
2348057630,33473,26582,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2348091903,23328,26589,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2348115999,24864,26605,2,16,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2348141631,39297,26607,1,16,512,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2348182016,896,26610,,,,,,,,,,0.001,892.857,Device,,NVIDIA RTX A4500 (0),1,,7,[CUDA memset]
2348184512,397190,26611,4,25,2,128,1,1,230,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2348582854,2240,26620,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2348585926,28352,26665,512,1,1,512,1,1,40,0.000,0.014,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_singleread
2348615078,18848,26673,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2348634694,24769,26689,2,16,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2348660359,39168,26691,1,16,512,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2348700487,864,26694,,,,,,,,,,0.001,925.926,Device,,NVIDIA RTX A4500 (0),1,,7,[CUDA memset]
2348702951,395846,26695,4,25,2,128,1,1,230,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2349099693,2176,26704,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2349102701,28448,26749,512,1,1,512,1,1,40,0.000,0.014,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_singleread
2349132045,32257,26756,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2349165102,23968,26763,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2349189838,28353,26779,2048,1,1,32,16,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,reduce_kernel
2349218991,15968,26802,16,2,3,256,1,1,82,0.027,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,ampere_sgemm_64x32_sliced1x4_tn
2349235823,4000,26805,32,4,1,32,16,1,44,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,splitKreduce_kernel
2349240687,1792,26819,50,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,computeOffsetsKernel
2349243407,1373619,26822,6272,1,1,128,1,1,128,0.016,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,_5x_cudnn_ampere_scudnn_128x64_relu_medium_nn_v1
2350617794,2112,26830,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2350620738,1100464,26874,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2351722130,722122,26881,50176,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2352445084,630697,26898,50176,1,1,256,1,1,25,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,max_pool_forward_nchw
2353076645,181346,26912,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2353258855,3520,26914,1,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2353263143,504903,26917,1,1568,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2353768783,2240,26926,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2353771823,283780,26970,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2354056467,181570,26977,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2354238837,181763,26993,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
